sequence,frame,image_path,gt_id_path,pred_path,status,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,gt_pos_ratio
00000,frame000000-1581624652_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000000-1581624652_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000000-1581624652_750.png,/home/brownassassin/research-project/rellis-output/00000/frame000000-1581624652_750/pred_traversable.png,ok,337037,0,505486,1461477,0.9999999999999971,0.40003299613185583,0.5714622397491681,0.40003299613185583,0.7806050347222219,0.36567838541666653
00000,frame000002-1581624652_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000002-1581624652_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000002-1581624652_949.png,/home/brownassassin/research-project/rellis-output/00000/frame000002-1581624652_949/pred_traversable.png,ok,334397,0,508827,1460776,0.999999999999997,0.3965695947933166,0.5679195594517382,0.3965695947933166,0.7791549479166664,0.36598263888888877
00000,frame000004-1581624653_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000004-1581624653_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000004-1581624653_150.png,/home/brownassassin/research-project/rellis-output/00000/frame000004-1581624653_150/pred_traversable.png,ok,338967,0,455576,1509457,0.9999999999999971,0.42661882365082765,0.5980838276899149,0.42661882365082765,0.8022673611111107,0.34485373263888874
00000,frame000006-1581624653_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000006-1581624653_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000006-1581624653_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000006-1581624653_349/pred_traversable.png,ok,340754,0,499019,1464227,0.9999999999999971,0.40576917809931917,0.5772913279537064,0.40576917809931917,0.7834118923611108,0.36448480902777763
00000,frame000008-1581624653_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000008-1581624653_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000008-1581624653_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000008-1581624653_549/pred_traversable.png,ok,331872,0,537694,1434434,0.999999999999997,0.3816524565127887,0.5524579707979939,0.3816524565127887,0.7666258680555552,0.37741579861111096
00000,frame000010-1581624653_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000010-1581624653_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000010-1581624653_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000010-1581624653_749/pred_traversable.png,ok,331756,0,533084,1439160,0.999999999999997,0.3836039036122284,0.5544995967899319,0.3836039036122284,0.7686267361111108,0.37536458333333317
00000,frame000012-1581624653_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000012-1581624653_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000012-1581624653_949.png,/home/brownassassin/research-project/rellis-output/00000/frame000012-1581624653_949/pred_traversable.png,ok,334251,0,513299,1456450,0.999999999999997,0.39437319332192744,0.565663761936714,0.39437319332192744,0.7772139756944442,0.3678602430555554
00000,frame000014-1581624654_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000014-1581624654_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000014-1581624654_149.png,/home/brownassassin/research-project/rellis-output/00000/frame000014-1581624654_149/pred_traversable.png,ok,328477,0,455539,1519984,0.999999999999997,0.4189672149547963,0.5905241646797043,0.4189672149547963,0.8022834201388885,0.34028472222222206
00000,frame000016-1581624654_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000016-1581624654_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000016-1581624654_350.png,/home/brownassassin/research-project/rellis-output/00000/frame000016-1581624654_350/pred_traversable.png,ok,331461,0,506189,1466350,0.999999999999997,0.3957034560974149,0.5670308461087317,0.3957034560974149,0.7802999131944441,0.3635633680555554
00000,frame000018-1581624654_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000018-1581624654_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000018-1581624654_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000018-1581624654_549/pred_traversable.png,ok,328352,0,534168,1441480,0.999999999999997,0.38068914344015164,0.5514480141647161,0.38068914344015164,0.7681562499999997,0.37435763888888873
00000,frame000020-1581624654_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000020-1581624654_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000020-1581624654_750.png,/home/brownassassin/research-project/rellis-output/00000/frame000020-1581624654_750/pred_traversable.png,ok,328797,0,504861,1470342,0.999999999999997,0.3944027406922258,0.5656941554971189,0.3944027406922258,0.780876302083333,0.36183072916666653
00000,frame000022-1581624654_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000022-1581624654_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000022-1581624654_949.png,/home/brownassassin/research-project/rellis-output/00000/frame000022-1581624654_949/pred_traversable.png,ok,327539,0,512182,1464279,0.999999999999997,0.39005693557741156,0.5612100127895576,0.39005693557741156,0.7776987847222219,0.3644622395833332
00000,frame000024-1581624655_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000024-1581624655_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000024-1581624655_149.png,/home/brownassassin/research-project/rellis-output/00000/frame000024-1581624655_149/pred_traversable.png,ok,333891,0,444695,1525414,0.999999999999997,0.42884279963934563,0.6002658927174586,0.42884279963934563,0.8069900173611108,0.33792795138888876
00000,frame000026-1581624655_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000026-1581624655_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000026-1581624655_350.png,/home/brownassassin/research-project/rellis-output/00000/frame000026-1581624655_350/pred_traversable.png,ok,335078,0,526278,1442644,0.999999999999997,0.3890122086570473,0.5601278461808419,0.3890122086570473,0.7715807291666663,0.3738524305555554
00000,frame000028-1581624655_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000028-1581624655_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000028-1581624655_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000028-1581624655_549/pred_traversable.png,ok,327451,0,486287,1490262,0.999999999999997,0.40240347630318307,0.5738768946537457,0.40240347630318307,0.7889379340277775,0.3531848958333332
00000,frame000030-1581624655_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000030-1581624655_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000030-1581624655_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000030-1581624655_749/pred_traversable.png,ok,326403,0,509645,1467952,0.999999999999997,0.39041179453811214,0.5615772187649142,0.39041179453811214,0.7787999131944441,0.3628680555555554
00000,frame000032-1581624655_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000032-1581624655_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000032-1581624655_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000032-1581624655_950/pred_traversable.png,ok,332185,0,521609,1450206,0.999999999999997,0.3890692602665275,0.5601869843578298,0.3890692602665275,0.7736072048611108,0.37057031249999983
00000,frame000034-1581624656_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000034-1581624656_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000034-1581624656_149.png,/home/brownassassin/research-project/rellis-output/00000/frame000034-1581624656_149/pred_traversable.png,ok,328988,0,468854,1506158,0.999999999999997,0.412347306860255,0.5839177156573083,0.412347306860255,0.7965043402777775,0.3462855902777776
00000,frame000036-1581624656_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000036-1581624656_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000036-1581624656_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000036-1581624656_349/pred_traversable.png,no_boxes,0,0,837530,1466470,0.0,0.0,0.0,0.0,0.6364887152777775,0.36351128472222205
00000,frame000038-1581624656_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000038-1581624656_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000038-1581624656_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000038-1581624656_549/pred_traversable.png,ok,336246,0,473599,1494155,0.999999999999997,0.41519796998190955,0.586770160070017,0.41519796998190955,0.7944448784722219,0.3514952256944443
00000,frame000040-1581624656_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000040-1581624656_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000040-1581624656_750.png,/home/brownassassin/research-project/rellis-output/00000/frame000040-1581624656_750/pred_traversable.png,no_boxes,0,0,834511,1469489,0.0,0.0,0.0,0.0,0.6377990451388886,0.362200954861111
00000,frame000042-1581624656_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000042-1581624656_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000042-1581624656_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000042-1581624656_950/pred_traversable.png,ok,338419,0,517942,1447639,0.9999999999999971,0.3951826390972961,0.5664959235297492,0.3951826390972961,0.7751987847222219,0.3716844618055554
00000,frame000044-1581624657_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000044-1581624657_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000044-1581624657_149.png,/home/brownassassin/research-project/rellis-output/00000/frame000044-1581624657_149/pred_traversable.png,ok,339684,0,463154,1501162,0.9999999999999971,0.4231040384236914,0.5946213722997141,0.4231040384236914,0.7989782986111108,0.3484539930555554
00000,frame000046-1581624657_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000046-1581624657_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000046-1581624657_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000046-1581624657_349/pred_traversable.png,ok,344295,0,522266,1437439,0.9999999999999971,0.3973119030281764,0.5686803381303827,0.3973119030281764,0.7733220486111108,0.3761115451388887
00000,frame000048-1581624657_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000048-1581624657_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000048-1581624657_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000048-1581624657_549/pred_traversable.png,ok,334136,0,507819,1462045,0.999999999999997,0.3968573142270069,0.5682145340127488,0.3968573142270069,0.7795924479166664,0.36543185763888875
00000,frame000050-1581624657_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000050-1581624657_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000050-1581624657_750.png,/home/brownassassin/research-project/rellis-output/00000/frame000050-1581624657_750/pred_traversable.png,ok,336294,0,561643,1406063,0.999999999999997,0.37451847958152923,0.5449449896418682,0.37451847958152923,0.7562313368055552,0.3897296006944443
00000,frame000052-1581624657_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000052-1581624657_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000052-1581624657_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000052-1581624657_950/pred_traversable.png,ok,335921,0,504372,1463707,0.999999999999997,0.39976651001495855,0.5711902761912641,0.39976651001495855,0.7810885416666663,0.36471050347222206
00000,frame000054-1581624658_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000054-1581624658_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000054-1581624658_150.png,/home/brownassassin/research-project/rellis-output/00000/frame000054-1581624658_150/pred_traversable.png,ok,338420,0,516196,1449384,0.9999999999999971,0.3959907139580813,0.5673257131512822,0.3959907139580813,0.7759565972222219,0.3709270833333332
00000,frame000056-1581624658_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000056-1581624658_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000056-1581624658_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000056-1581624658_349/pred_traversable.png,ok,335586,0,508339,1460075,0.999999999999997,0.3976490801907748,0.569025638183776,0.3976490801907748,0.779366753472222,0.36628689236111095
00000,frame000058-1581624658_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000058-1581624658_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000058-1581624658_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000058-1581624658_549/pred_traversable.png,ok,333049,0,504922,1466029,0.999999999999997,0.39744692835432205,0.5688186363369928,0.39744692835432205,0.7808498263888886,0.3637026909722221
00000,frame000060-1581624658_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000060-1581624658_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000060-1581624658_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000060-1581624658_749/pred_traversable.png,ok,332477,0,491530,1479993,0.999999999999997,0.4034880771643925,0.5749789876264714,0.4034880771643925,0.7866623263888886,0.3576419270833332
00000,frame000062-1581624658_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000062-1581624658_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000062-1581624658_949.png,/home/brownassassin/research-project/rellis-output/00000/frame000062-1581624658_949/pred_traversable.png,ok,331567,0,528622,1443811,0.999999999999997,0.3854583120686263,0.5564343703923958,0.3854583120686263,0.7705633680555553,0.37334592013888873
00000,frame000064-1581624659_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000064-1581624659_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000064-1581624659_149.png,/home/brownassassin/research-project/rellis-output/00000/frame000064-1581624659_149/pred_traversable.png,ok,331367,0,499765,1472868,0.999999999999997,0.3986935889846614,0.5700942534369279,0.3986935889846614,0.7830881076388886,0.36073437499999983
00000,frame000066-1581624659_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000066-1581624659_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000066-1581624659_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000066-1581624659_349/pred_traversable.png,no_boxes,0,0,835809,1468191,0.0,0.0,0.0,0.0,0.6372356770833331,0.3627643229166665
00000,frame000068-1581624659_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000068-1581624659_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000068-1581624659_550.png,/home/brownassassin/research-project/rellis-output/00000/frame000068-1581624659_550/pred_traversable.png,ok,332149,0,519701,1452150,0.999999999999997,0.38991489111932803,0.5610629734670868,0.38991489111932803,0.7744353298611107,0.36972656249999986
00000,frame000070-1581624659_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000070-1581624659_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000070-1581624659_750.png,/home/brownassassin/research-project/rellis-output/00000/frame000070-1581624659_750/pred_traversable.png,no_boxes,0,0,824252,1479748,0.0,0.0,0.0,0.0,0.6422517361111109,0.35774826388888875
00000,frame000072-1581624659_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000072-1581624659_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000072-1581624659_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000072-1581624659_950/pred_traversable.png,no_boxes,0,0,854262,1449738,0.0,0.0,0.0,0.0,0.6292265624999998,0.37077343749999986
00000,frame000074-1581624660_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000074-1581624660_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000074-1581624660_150.png,/home/brownassassin/research-project/rellis-output/00000/frame000074-1581624660_150/pred_traversable.png,ok,326936,0,524978,1452086,0.999999999999997,0.3837664365182396,0.554669380775729,0.3837664365182396,0.7721449652777774,0.36975434027777765
00000,frame000076-1581624660_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000076-1581624660_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000076-1581624660_350.png,/home/brownassassin/research-project/rellis-output/00000/frame000076-1581624660_350/pred_traversable.png,no_boxes,0,0,903538,1400462,0.0,0.0,0.0,0.0,0.607839409722222,0.3921605902777776
00000,frame000078-1581624660_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000078-1581624660_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000078-1581624660_550.png,/home/brownassassin/research-project/rellis-output/00000/frame000078-1581624660_550/pred_traversable.png,no_boxes,0,0,813661,1490339,0.0,0.0,0.0,0.0,0.6468485243055553,0.35315147569444433
00000,frame000080-1581624660_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000080-1581624660_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000080-1581624660_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000080-1581624660_749/pred_traversable.png,no_boxes,0,0,839936,1464064,0.0,0.0,0.0,0.0,0.6354444444444441,0.3645555555555554
00000,frame000082-1581624660_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000082-1581624660_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000082-1581624660_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000082-1581624660_950/pred_traversable.png,no_boxes,0,0,843462,1460538,0.0,0.0,0.0,0.0,0.6339140624999997,0.36608593749999985
00000,frame000084-1581624661_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000084-1581624661_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000084-1581624661_150.png,/home/brownassassin/research-project/rellis-output/00000/frame000084-1581624661_150/pred_traversable.png,no_boxes,0,0,836093,1467907,0.0,0.0,0.0,0.0,0.6371124131944442,0.3628875868055554
00000,frame000086-1581624661_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000086-1581624661_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000086-1581624661_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000086-1581624661_349/pred_traversable.png,no_boxes,0,0,793204,1510796,0.0,0.0,0.0,0.0,0.6557274305555553,0.3442725694444443
00000,frame000088-1581624661_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000088-1581624661_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000088-1581624661_550.png,/home/brownassassin/research-project/rellis-output/00000/frame000088-1581624661_550/pred_traversable.png,no_boxes,0,0,823334,1480666,0.0,0.0,0.0,0.0,0.6426501736111109,0.35734982638888874
00000,frame000090-1581624661_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000090-1581624661_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000090-1581624661_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000090-1581624661_749/pred_traversable.png,no_boxes,0,0,837098,1466902,0.0,0.0,0.0,0.0,0.6366762152777775,0.3633237847222221
00000,frame000092-1581624661_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000092-1581624661_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000092-1581624661_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000092-1581624661_950/pred_traversable.png,no_boxes,0,0,836246,1467754,0.0,0.0,0.0,0.0,0.6370460069444441,0.3629539930555554
00000,frame000094-1581624662_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000094-1581624662_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000094-1581624662_150.png,/home/brownassassin/research-project/rellis-output/00000/frame000094-1581624662_150/pred_traversable.png,no_boxes,0,0,864879,1439121,0.0,0.0,0.0,0.0,0.6246184895833331,0.3753815104166665
00000,frame000096-1581624662_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000096-1581624662_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000096-1581624662_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000096-1581624662_349/pred_traversable.png,no_boxes,0,0,856050,1447950,0.0,0.0,0.0,0.0,0.6284505208333331,0.37154947916666653
00000,frame000098-1581624662_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000098-1581624662_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000098-1581624662_549.png,/home/brownassassin/research-project/rellis-output/00000/frame000098-1581624662_549/pred_traversable.png,no_boxes,0,0,806253,1497747,0.0,0.0,0.0,0.0,0.650063802083333,0.3499361979166665
00000,frame000100-1581624662_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000100-1581624662_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000100-1581624662_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000100-1581624662_749/pred_traversable.png,no_boxes,0,0,847736,1456264,0.0,0.0,0.0,0.0,0.6320590277777776,0.36794097222222205
00000,frame000102-1581624662_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000102-1581624662_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000102-1581624662_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000102-1581624662_950/pred_traversable.png,no_boxes,0,0,861902,1442098,0.0,0.0,0.0,0.0,0.6259105902777775,0.37408940972222204
00000,frame000104-1581624663_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000104-1581624663_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000104-1581624663_149.png,/home/brownassassin/research-project/rellis-output/00000/frame000104-1581624663_149/pred_traversable.png,no_boxes,0,0,838886,1465114,0.0,0.0,0.0,0.0,0.6359001736111108,0.3640998263888887
00000,frame000106-1581624663_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000106-1581624663_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000106-1581624663_349.png,/home/brownassassin/research-project/rellis-output/00000/frame000106-1581624663_349/pred_traversable.png,no_boxes,0,0,843851,1460149,0.0,0.0,0.0,0.0,0.6337452256944441,0.3662547743055554
00000,frame000108-1581624663_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000108-1581624663_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000108-1581624663_550.png,/home/brownassassin/research-project/rellis-output/00000/frame000108-1581624663_550/pred_traversable.png,no_boxes,0,0,820709,1483291,0.0,0.0,0.0,0.0,0.6437894965277775,0.35621050347222205
00000,frame000110-1581624663_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000110-1581624663_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000110-1581624663_749.png,/home/brownassassin/research-project/rellis-output/00000/frame000110-1581624663_749/pred_traversable.png,no_boxes,0,0,834984,1469016,0.0,0.0,0.0,0.0,0.6375937499999997,0.3624062499999999
00000,frame000112-1581624663_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000112-1581624663_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000112-1581624663_950.png,/home/brownassassin/research-project/rellis-output/00000/frame000112-1581624663_950/pred_traversable.png,no_boxes,0,0,847578,1456422,0.0,0.0,0.0,0.0,0.6321276041666664,0.3678723958333332
00000,frame000114-1581624664_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node/frame000114-1581624664_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00000/pylon_camera_node_label_id/frame000114-1581624664_150.png,/home/brownassassin/research-project/rellis-output/00000/frame000114-1581624664_150/pred_traversable.png,no_boxes,0,0,889244,1414756,0.0,0.0,0.0,0.0,0.6140434027777776,0.3859565972222221
